Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Media,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,27.0
4565,C2-S24-B2.4-R2,None,F,JBEI-19165,,,2% Glucose,5640,C2-S24-B2.4-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:28.140952+00:00,hours,,47381.0
4565,C2-S24-B2.4-R2,None,F,JBEI-19165,,,2% Glucose,5640,C2-S24-B2.4-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:28.161761+00:00,hours,,795.0
4565,C2-S24-B2.4-R2,None,F,JBEI-19165,,,2% Glucose,5640,C2-S24-B2.4-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:28.181184+00:00,hours,,52750.0
4565,C2-S24-B2.4-R2,None,F,JBEI-19165,,,2% Glucose,5640,C2-S24-B2.4-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:28.201533+00:00,hours,,4972.0
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,5641,C2-S24-B2.4-R3,AHR_ECOLI,,2018-05-09 00:19:28.221052+00:00,hours,,4773.0
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,5641,C2-S24-B2.4-R3,LCFA_ECOLI,,2018-05-09 00:19:28.240941+00:00,hours,,5650.0
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,5641,C2-S24-B2.4-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:28.261424+00:00,hours,,42775.0
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,5641,C2-S24-B2.4-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:28.282142+00:00,hours,,1574.0
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,5641,C2-S24-B2.4-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:28.302413+00:00,hours,,50792.0
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,5641,C2-S24-B2.4-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:28.322321+00:00,hours,,4815.0
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,5543,C1-S32-B2.4-R1-delPoxB,AHR_ECOLI,,2018-05-09 00:19:13.984817+00:00,hours,,4231.0
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,5543,C1-S32-B2.4-R1-delPoxB,LCFA_ECOLI,,2018-05-09 00:19:14.023881+00:00,hours,,503571.0
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,5543,C1-S32-B2.4-R1-delPoxB,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:14.063913+00:00,hours,,259008.0
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,5543,C1-S32-B2.4-R1-delPoxB,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:14.101930+00:00,hours,,955.0
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,5543,C1-S32-B2.4-R1-delPoxB,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:14.137653+00:00,hours,,268295.0
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,5543,C1-S32-B2.4-R1-delPoxB,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:14.179476+00:00,hours,,0.0
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,5546,C1-S32-B2.4-R2-delPoxB,AHR_ECOLI,,2018-05-09 00:19:14.688225+00:00,hours,,4098.0
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,5546,C1-S32-B2.4-R2-delPoxB,LCFA_ECOLI,,2018-05-09 00:19:14.727247+00:00,hours,,531396.0
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,5546,C1-S32-B2.4-R2-delPoxB,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:14.770295+00:00,hours,,267757.0
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,5546,C1-S32-B2.4-R2-delPoxB,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:14.949973+00:00,hours,,0.0
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,5546,C1-S32-B2.4-R2-delPoxB,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:15.018280+00:00,hours,,331456.0
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,5546,C1-S32-B2.4-R2-delPoxB,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:15.064257+00:00,hours,,2151.0
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,5549,C1-S32-B2.4-R3-delPoxB,AHR_ECOLI,,2018-05-09 00:19:15.660045+00:00,hours,,2673.0
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,5549,C1-S32-B2.4-R3-delPoxB,LCFA_ECOLI,,2018-05-09 00:19:15.701914+00:00,hours,,490153.0
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,5549,C1-S32-B2.4-R3-delPoxB,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:15.739914+00:00,hours,,240460.0
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,5549,C1-S32-B2.4-R3-delPoxB,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:15.781964+00:00,hours,,1891.0
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,5549,C1-S32-B2.4-R3-delPoxB,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:15.820480+00:00,hours,,256110.0
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,5549,C1-S32-B2.4-R3-delPoxB,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:15.859442+00:00,hours,,3353.0
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,5544,C1-S32-B2.4-R1-delPta,AHR_ECOLI,,2018-05-09 00:19:14.217869+00:00,hours,,3382.0
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,5544,C1-S32-B2.4-R1-delPta,LCFA_ECOLI,,2018-05-09 00:19:14.258860+00:00,hours,,401072.0
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,5544,C1-S32-B2.4-R1-delPta,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:14.296162+00:00,hours,,213722.0
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,5544,C1-S32-B2.4-R1-delPta,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:14.335861+00:00,hours,,1510.0
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,5544,C1-S32-B2.4-R1-delPta,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:14.373766+00:00,hours,,237227.0
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,5544,C1-S32-B2.4-R1-delPta,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:14.412850+00:00,hours,,0.0
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,5547,C1-S32-B2.4-R2-delPta,AHR_ECOLI,,2018-05-09 00:19:15.136696+00:00,hours,,3154.0
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,5547,C1-S32-B2.4-R2-delPta,LCFA_ECOLI,,2018-05-09 00:19:15.210801+00:00,hours,,373924.0
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,5547,C1-S32-B2.4-R2-delPta,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:15.260699+00:00,hours,,231933.0
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,5547,C1-S32-B2.4-R2-delPta,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:15.299895+00:00,hours,,896.0
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,5547,C1-S32-B2.4-R2-delPta,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:15.337858+00:00,hours,,268108.0
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,5547,C1-S32-B2.4-R2-delPta,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:15.375858+00:00,hours,,2566.0
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,5550,C1-S32-B2.4-R3-delPta,AHR_ECOLI,,2018-05-09 00:19:15.896809+00:00,hours,,2865.0
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,5550,C1-S32-B2.4-R3-delPta,LCFA_ECOLI,,2018-05-09 00:19:15.937856+00:00,hours,,409379.0
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,5550,C1-S32-B2.4-R3-delPta,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:15.984103+00:00,hours,,231705.0
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,5550,C1-S32-B2.4-R3-delPta,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:16.017820+00:00,hours,,1272.0
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,5550,C1-S32-B2.4-R3-delPta,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:16.055925+00:00,hours,,252367.0
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,5550,C1-S32-B2.4-R3-delPta,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:16.102562+00:00,hours,,0.0
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5545,C1-S32-B2.4-R1-delPtaelPoxB,AHR_ECOLI,,2018-05-09 00:19:14.457997+00:00,hours,,7130.0
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5545,C1-S32-B2.4-R1-delPtaelPoxB,LCFA_ECOLI,,2018-05-09 00:19:14.493885+00:00,hours,,106205.0
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5545,C1-S32-B2.4-R1-delPtaelPoxB,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:14.534063+00:00,hours,,71956.0
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5545,C1-S32-B2.4-R1-delPtaelPoxB,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:14.573885+00:00,hours,,0.0
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5545,C1-S32-B2.4-R1-delPtaelPoxB,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:14.613252+00:00,hours,,122034.0
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5545,C1-S32-B2.4-R1-delPtaelPoxB,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:14.653561+00:00,hours,,0.0
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5548,C1-S32-B2.4-R2-delPtaelPoxB,AHR_ECOLI,,2018-05-09 00:19:15.417949+00:00,hours,,7568.0
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5548,C1-S32-B2.4-R2-delPtaelPoxB,LCFA_ECOLI,,2018-05-09 00:19:15.460977+00:00,hours,,106337.0
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5548,C1-S32-B2.4-R2-delPtaelPoxB,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:15.499958+00:00,hours,,77368.0
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5548,C1-S32-B2.4-R2-delPtaelPoxB,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:15.543583+00:00,hours,,1981.0
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5548,C1-S32-B2.4-R2-delPtaelPoxB,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:15.581918+00:00,hours,,140031.0
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5548,C1-S32-B2.4-R2-delPtaelPoxB,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:15.621909+00:00,hours,,3813.0
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5551,C1-S32-B2.4-R3-delPtaelPoxB,AHR_ECOLI,,2018-05-09 00:19:16.148672+00:00,hours,,6732.0
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5551,C1-S32-B2.4-R3-delPtaelPoxB,LCFA_ECOLI,,2018-05-09 00:19:16.168764+00:00,hours,,107120.0
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5551,C1-S32-B2.4-R3-delPtaelPoxB,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:16.189914+00:00,hours,,71803.0
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5551,C1-S32-B2.4-R3-delPtaelPoxB,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:16.209939+00:00,hours,,1326.0
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5551,C1-S32-B2.4-R3-delPtaelPoxB,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:16.230512+00:00,hours,,122361.0
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,5551,C1-S32-B2.4-R3-delPtaelPoxB,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:16.250482+00:00,hours,,3271.0
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,5448,C0-S9017-B2.4-R1,AHR_ECOLI,,2018-05-09 00:18:54.035571+00:00,hours,,2158.0
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,5448,C0-S9017-B2.4-R1,LCFA_ECOLI,,2018-05-09 00:18:54.055398+00:00,hours,,43330.0
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,5448,C0-S9017-B2.4-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:54.075344+00:00,hours,,0.0
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,5448,C0-S9017-B2.4-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:54.095430+00:00,hours,,0.0
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,5448,C0-S9017-B2.4-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:54.114806+00:00,hours,,2230581.0
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,5448,C0-S9017-B2.4-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:54.134978+00:00,hours,,583.0
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,5449,C0-S9017-B2.4-R2,AHR_ECOLI,,2018-05-09 00:18:54.154938+00:00,hours,,1819.0
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,5449,C0-S9017-B2.4-R2,LCFA_ECOLI,,2018-05-09 00:18:54.174869+00:00,hours,,43925.0
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,5449,C0-S9017-B2.4-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:54.194974+00:00,hours,,0.0
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,5449,C0-S9017-B2.4-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:54.214691+00:00,hours,,2056.0
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,5449,C0-S9017-B2.4-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:54.235481+00:00,hours,,2323200.0
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,5449,C0-S9017-B2.4-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:54.254887+00:00,hours,,0.0
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,5450,C0-S9017-B2.4-R3,AHR_ECOLI,,2018-05-09 00:18:54.275115+00:00,hours,,1574.0
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,5450,C0-S9017-B2.4-R3,LCFA_ECOLI,,2018-05-09 00:18:54.296187+00:00,hours,,45408.0
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,5450,C0-S9017-B2.4-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:54.316570+00:00,hours,,0.0
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,5450,C0-S9017-B2.4-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:54.338277+00:00,hours,,1973.0
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,5450,C0-S9017-B2.4-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:54.358183+00:00,hours,,1964492.0
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,5450,C0-S9017-B2.4-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:54.379012+00:00,hours,,0.0
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5585,C2-S1-B2.5-R1-IPTG0.5,AHR_ECOLI,,2018-05-09 00:19:20.967582+00:00,hours,,555.0
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5585,C2-S1-B2.5-R1-IPTG0.5,LCFA_ECOLI,,2018-05-09 00:19:20.987485+00:00,hours,,126425.0
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5585,C2-S1-B2.5-R1-IPTG0.5,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:21.008137+00:00,hours,,98099.0
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5585,C2-S1-B2.5-R1-IPTG0.5,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:21.027962+00:00,hours,,2281.0
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5585,C2-S1-B2.5-R1-IPTG0.5,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:21.048061+00:00,hours,,3546.0
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5585,C2-S1-B2.5-R1-IPTG0.5,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:21.067765+00:00,hours,,654325.0
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5587,C2-S1-B2.5-R2-IPTG0.5,AHR_ECOLI,,2018-05-09 00:19:21.212530+00:00,hours,,677.0
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5587,C2-S1-B2.5-R2-IPTG0.5,LCFA_ECOLI,,2018-05-09 00:19:21.233075+00:00,hours,,116034.0
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5587,C2-S1-B2.5-R2-IPTG0.5,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:21.254192+00:00,hours,,101637.0
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5587,C2-S1-B2.5-R2-IPTG0.5,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:21.274795+00:00,hours,,0.0
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5587,C2-S1-B2.5-R2-IPTG0.5,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:21.296642+00:00,hours,,0.0
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5587,C2-S1-B2.5-R2-IPTG0.5,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:21.316527+00:00,hours,,617761.0
4581,C2-S1-B2.5-R3-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5589,C2-S1-B2.5-R3-IPTG0.5,AHR_ECOLI,,2018-05-09 00:19:21.493884+00:00,hours,,1024.0
4581,C2-S1-B2.5-R3-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5589,C2-S1-B2.5-R3-IPTG0.5,LCFA_ECOLI,,2018-05-09 00:19:21.514529+00:00,hours,,126423.0
4581,C2-S1-B2.5-R3-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5589,C2-S1-B2.5-R3-IPTG0.5,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:21.535673+00:00,hours,,100199.0
4581,C2-S1-B2.5-R3-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5589,C2-S1-B2.5-R3-IPTG0.5,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:21.555795+00:00,hours,,0.0
4581,C2-S1-B2.5-R3-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5589,C2-S1-B2.5-R3-IPTG0.5,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:21.575444+00:00,hours,,3168.0
4581,C2-S1-B2.5-R3-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,5589,C2-S1-B2.5-R3-IPTG0.5,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:21.595661+00:00,hours,,664445.0
4582,C2-S1-B2.5-R1-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5586,C2-S1-B2.5-R1-IPTG1.0,AHR_ECOLI,,2018-05-09 00:19:21.088456+00:00,hours,,1262.0
4582,C2-S1-B2.5-R1-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5586,C2-S1-B2.5-R1-IPTG1.0,LCFA_ECOLI,,2018-05-09 00:19:21.108997+00:00,hours,,124402.0
4582,C2-S1-B2.5-R1-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5586,C2-S1-B2.5-R1-IPTG1.0,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:21.128819+00:00,hours,,98669.0
4582,C2-S1-B2.5-R1-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5586,C2-S1-B2.5-R1-IPTG1.0,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:21.149506+00:00,hours,,0.0
4582,C2-S1-B2.5-R1-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5586,C2-S1-B2.5-R1-IPTG1.0,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:21.169589+00:00,hours,,2857.0
4582,C2-S1-B2.5-R1-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5586,C2-S1-B2.5-R1-IPTG1.0,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:21.191584+00:00,hours,,657821.0
4583,C2-S1-B2.5-R2-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5588,C2-S1-B2.5-R2-IPTG1.0,AHR_ECOLI,,2018-05-09 00:19:21.368846+00:00,hours,,1153.0
4583,C2-S1-B2.5-R2-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5588,C2-S1-B2.5-R2-IPTG1.0,LCFA_ECOLI,,2018-05-09 00:19:21.389387+00:00,hours,,119281.0
4583,C2-S1-B2.5-R2-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5588,C2-S1-B2.5-R2-IPTG1.0,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:21.409892+00:00,hours,,83206.0
4583,C2-S1-B2.5-R2-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5588,C2-S1-B2.5-R2-IPTG1.0,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:21.429711+00:00,hours,,0.0
4583,C2-S1-B2.5-R2-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5588,C2-S1-B2.5-R2-IPTG1.0,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:21.454182+00:00,hours,,0.0
4583,C2-S1-B2.5-R2-IPTG1.0,None,F,JBEI-19163,,,2% Glucose,5588,C2-S1-B2.5-R2-IPTG1.0,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:21.474098+00:00,hours,,582479.0
